ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,teff_gspphot,pmra,pmdec,radial_velocity,radial_velocity_error,mh_gspphot,ruwe,phot_bp_rp_excess_factor,distance_pc,M_G,color,pm_total,v_t,iso_label,iso_score,stability
114.4490578185614,-11.851982454709066,10.842080156075394,0.031040382,349.28952,14.991642,16.377804,13.833354,2.5444498,3489.531,-22.35114782263451,-27.441094176250875,17.778625,4.090657,-0.2466,0.9940296,1.4255869,92.23322329337759,10.167205068593269,2.5444498,35.39191233289223,15.472830125121853,-1,-0.04033545066494926,1.0
90.64960990973542,46.50646920652508,10.113157876805667,0.048160568,209.98834,15.483281,17.016705,14.279023,2.7376814,3416.9338,29.767378410524294,27.606400059743745,-4.2505374,6.5047374,-0.0471,1.0993685,1.452832,98.88108266296136,10.507714935387554,2.7376814,40.598154412411006,19.028206051857918,-1,-0.05400255666214904,1.0
125.1071130817882,-77.38852635032544,10.954661807889485,0.023683751,462.53912,15.319656,16.821112,14.12367,2.697442,3414.3086,23.58943400995193,55.92849944490064,39.64514,4.6042786,-0.1085,1.0838373,1.4484262,91.28533746973419,10.517650872863559,2.697442,60.69974009061429,26.264322265275208,-1,-0.06786664650942054,1.0
333.1795765142954,41.008755095363,4.746200400091585,0.014523885,326.78586,14.049773,14.791912,13.209598,1.5823145,4377.4004,56.25953085628846,32.48718205071021,-11.4254875,2.0047867,-0.0455,0.9803698,1.2787153,210.6948539258274,7.431503358003862,1.5823145,64.96577414120192,64.88090334815088,-1,-0.0017768137778125803,0.78
319.92193187507564,-43.859969834099545,11.22045453000675,0.01553677,722.1871,9.846726,10.194832,9.327306,0.86752605,5581.5537,79.38603898555547,-118.71563852155396,-21.558868,0.16490358,-0.1674,1.0273049,1.2054659,89.12294928210885,5.096778250677138,0.86752605,142.81297565486267,60.33031039818686,-1,-0.05633076291115646,1.0
67.11643608816799,13.48591094313954,3.5678526605064995,0.033544987,106.36023,15.410415,16.436518,14.409007,2.0275106,4341.7476,-7.364171600703409,-97.95421729230588,9.676916,4.053453,0.0001,1.0307384,1.3405604,280.2806324009013,8.172449556364839,2.0275106,98.23064546623363,130.50237882969304,-1,-0.009356051209308713,1.0
316.44027607825666,16.95441193868162,30.643064418618746,0.021746702,1409.0902,14.592223,16.293251,13.348686,2.9445648,3089.4219,183.4326672128941,129.67666749098603,-28.136776,4.334947,-0.8755,1.0912241,1.474579,32.63381189096739,12.023883970851902,2.9445648,224.64100581239416,34.748429628460265,-1,-0.0986663332345985,1.0
17.775467081122958,-65.30783716022232,7.328292424815674,0.023444768,312.57687,15.435465,16.733355,14.310339,2.4230156,3538.5046,-27.074623171978672,-42.08546723408858,24.96253,4.752476,-0.3748,1.0311316,1.4059229,136.4574367438882,9.76047895446569,2.4230156,50.04219991383461,32.36770776072603,-1,-0.025036659645788606,1.0
297.75600534398296,56.93475169060495,15.337839508275046,0.012818259,1196.5618,13.92046,15.130047,12.830214,2.2998333,3433.4246,121.9213923480435,136.8211635364419,-12.734565,1.951027,-0.6283,1.0764645,1.3870046,65.19823078475177,9.849280945484924,2.2998333,183.26171641548962,56.635130087308745,-1,-0.09465533732021758,1.0
154.05293062563683,-69.20409853502679,11.996534282567714,0.02255345,531.9157,15.063174,16.518553,13.886726,2.6318264,3443.5896,13.915366015793651,6.98076208776749,-11.645735,4.589905,-0.1871,1.1411773,1.4337245,83.35740776843444,10.458452997176291,2.6318264,15.56818713529346,6.151210448214254,-1,-0.023378357888652168,1.0
